transaction_id,customer_id,timestamp,merchant_category,device_type,is_card_present,location_country,distance_from_home_km,failed_attempts_last_24h,ip_risk_score,customer_avg_amount_30d,amount,amount_to_avg_ratio,hour_of_day,is_night_transaction,velocity_1h,velocity_24h,is_fraud
TXN_119623,CUST_1051,2026-07-23 22:14:21,Grocery,Web Browser,0,Domestic,17.26,0,0.016,30.71227399512958,33.78,1.1,22,0,1,2,0
TXN_140163,CUST_1051,2026-07-24 19:06:35,Online Retail,Mobile App,0,Domestic,14.53,0,0.012,30.71227399512958,27.66,0.9,19,0,1,2,0
TXN_107280,CUST_1051,2026-07-26 23:18:43,Restaurants,Web Browser,0,Domestic,25.02,0,0.015,30.71227399512958,39.28,1.28,23,0,1,1,0
TXN_138889,CUST_1051,2026-07-27 00:32:26,Restaurants,Mobile App,0,Foreign Standard,213.91,0,0.025,30.71227399512958,19.83,0.65,0,0,1,2,0
TXN_141179,CUST_1052,2026-07-01 08:18:27,Grocery,Mobile App,0,Domestic,29.16,0,0.001,56.68344087743983,30.05,0.53,8,0,1,1,0
TXN_127058,CUST_1052,2026-07-02 07:15:42,Grocery,Mobile App,0,Domestic,22.35,0,0.048,56.68344087743983,66.43,1.17,7,0,1,2,0
TXN_109104,CUST_1052,2026-07-05 06:44:45,Grocery,Mobile App,0,Domestic,17.24,0,0.065,56.68344087743983,159.46,2.81,6,0,1,1,0
TXN_145266,CUST_1052,2026-07-05 06:54:06,Restaurants,Web Browser,0,Domestic,10.84,0,0.202,56.68344087743983,52.31,0.92,6,0,2,2,0
TXN_130493,CUST_1052,2026-07-05 08:14:03,Gambling,POS Terminal,1,Domestic,6.04,0,0.557,56.68344087743983,53.06,0.94,8,0,1,3,0
TXN_106944,CUST_1052,2026-07-08 20:33:53,Online Retail,Mobile App,0,Domestic,10.23,3,0.078,56.68344087743983,37.91,0.67,20,0,1,1,0
TXN_116672,CUST_1052,2026-07-10 12:51:59,Restaurants,Mobile App,0,Domestic,0.94,0,0.198,56.68344087743983,32.89,0.58,12,0,1,1,0
TXN_139955,CUST_1052,2026-07-11 05:50:43,Grocery,Mobile App,0,Domestic,9.12,0,0.021,56.68344087743983,35.49,0.63,5,1,1,2,0
TXN_119403,CUST_1052,2026-07-11 10:20:45,Restaurants,Web Browser,0,Foreign Standard,566.48,0,0.225,56.68344087743983,21.31,0.38,10,0,1,3,0
TXN_100617,CUST_1052,2026-07-11 19:07:49,Gas Station,Mobile App,0,Domestic,4.91,0,0.117,56.68344087743983,31.85,0.56,19,0,1,3,0
TXN_139645,CUST_1052,2026-07-13 20:55:24,Grocery,Web Browser,0,Domestic,0.72,0,0.084,56.68344087743983,22.17,0.39,20,0,1,1,0
TXN_133104,CUST_1052,2026-07-15 18:37:10,Gas Station,Mobile App,0,Domestic,11.94,0,0.193,56.68344087743983,65.1,1.15,18,0,1,1,0
TXN_149035,CUST_1052,2026-07-17 15:15:38,Online Retail,Mobile App,0,Domestic,2.83,0,0.041,56.68344087743983,57.02,1.01,15,0,1,1,0
TXN_103069,CUST_1052,2026-07-18 00:38:19,Gas Station,Mobile App,0,Domestic,3.75,0,0.016,56.68344087743983,54.46,0.96,0,0,1,2,0
TXN_108689,CUST_1052,2026-07-20 19:29:47,Gas Station,Web Browser,0,Domestic,16.28,0,0.006,56.68344087743983,29.16,0.51,19,0,1,1,0
TXN_112655,CUST_1052,2026-07-21 07:01:51,Grocery,Mobile App,0,Domestic,39.01,0,0.0,56.68344087743983,62.46,1.1,7,0,1,2,0
TXN_137014,CUST_1052,2026-07-21 07:32:44,Electronics,Mobile App,0,Domestic,9.18,0,0.001,56.68344087743983,31.55,0.56,7,0,2,3,0
TXN_126035,CUST_1052,2026-07-21 18:39:15,Online Retail,Web Browser,0,Domestic,0.45,0,0.041,56.68344087743983,84.21,1.49,18,0,1,4,0
TXN_104379,CUST_1052,2026-07-24 15:30:09,Electronics,Web Browser,0,Domestic,39.12,2,0.001,56.68344087743983,81.67,1.44,15,0,1,1,0
TXN_144662,CUST_1052,2026-07-30 08:57:37,Restaurants,POS Terminal,1,Foreign High Risk,2077.99,0,0.097,56.68344087743983,86.02,1.52,8,0,1,1,0
TXN_106218,CUST_1053,2026-07-01 10:58:57,Grocery,POS Terminal,1,Foreign Standard,406.71,0,0.182,60.124542050285065,73.65,1.22,10,0,1,1,0
TXN_147500,CUST_1053,2026-07-03 12:39:12,Grocery,Web Browser,0,Domestic,8.1,0,0.074,60.124542050285065,67.18,1.12,12,0,1,1,0
TXN_137232,CUST_1053,2026-07-06 19:14:23,Grocery,Mobile App,0,Domestic,43.61,0,0.136,60.124542050285065,58.8,0.98,19,0,1,1,0
TXN_118299,CUST_1053,2026-07-08 10:39:00,Travel & Flights,Mobile App,0,Domestic,6.95,0,0.175,60.124542050285065,70.13,1.17,10,0,1,1,0
TXN_100348,CUST_1053,2026-07-09 23:06:18,Grocery,Mobile App,0,Domestic,1.42,0,0.03,60.124542050285065,39.87,0.66,23,0,1,1,0
TXN_103186,CUST_1053,2026-07-11 09:42:40,Electronics,Mobile App,0,Domestic,8.22,0,0.058,60.124542050285065,77.76,1.29,9,0,1,1,0
TXN_119303,CUST_1053,2026-07-14 20:19:41,Grocery,Web Browser,0,Domestic,22.33,0,0.011,60.124542050285065,46.09,0.77,20,0,1,1,0
TXN_103144,CUST_1053,2026-07-16 13:36:39,Online Retail,Mobile App,0,Domestic,3.42,0,0.032,60.124542050285065,87.95,1.46,13,0,1,1,0
TXN_132878,CUST_1053,2026-07-19 01:16:16,Electronics,Mobile App,0,Domestic,28.07,1,0.171,60.124542050285065,111.88,1.86,1,1,1,1,0
TXN_145832,CUST_1053,2026-07-23 21:16:52,Restaurants,POS Terminal,1,Domestic,44.37,0,0.156,60.124542050285065,43.52,0.72,21,0,1,1,0
TXN_129865,CUST_1053,2026-07-24 02:26:35,Luxury Goods,POS Terminal,1,Domestic,39.48,4,0.013,60.124542050285065,78.04,1.3,2,1,1,2,1
TXN_123780,CUST_1053,2026-07-24 03:31:42,Online Retail,ATM,1,Domestic,38.14,0,0.29,60.124542050285065,48.47,0.81,3,1,1,3,0
TXN_149790,CUST_1053,2026-07-24 04:58:00,Gas Station,Mobile App,0,Domestic,1.54,0,0.076,60.124542050285065,85.82,1.43,4,1,1,4,0
TXN_119276,CUST_1053,2026-07-27 23:19:46,Restaurants,Web Browser,0,Domestic,16.47,0,0.055,60.124542050285065,63.85,1.06,23,0,1,1,0
TXN_129359,CUST_1053,2026-07-29 12:05:26,Crypto Exchange,Mobile App,0,Domestic,12.55,0,0.017,60.124542050285065,89.13,1.48,12,0,1,1,0
TXN_117710,CUST_1053,2026-07-30 09:02:34,Electronics,Mobile App,0,Domestic,5.14,0,0.033,60.124542050285065,72.38,1.2,9,0,1,2,0
TXN_142548,CUST_1054,2026-07-02 03:25:14,Restaurants,Mobile App,0,Domestic,0.68,0,0.049,52.2690417308266,38.27,0.73,3,1,1,1,0
TXN_137693,CUST_1054,2026-07-02 17:52:32,Online Retail,Web Browser,0,Domestic,15.51,0,0.002,52.2690417308266,44.64,0.85,17,0,1,2,0
TXN_113358,CUST_1054,2026-07-06 02:44:08,Gas Station,Mobile App,0,Domestic,2.69,0,0.102,52.2690417308266,27.55,0.53,2,1,1,1,0
TXN_120874,CUST_1054,2026-07-06 03:11:29,Gas Station,Mobile App,0,Domestic,3.16,0,0.265,52.2690417308266,40.77,0.78,3,1,2,2,0
TXN_147590,CUST_1054,2026-07-08 05:20:30,Grocery,Mobile App,0,Foreign Standard,232.8,0,0.119,52.2690417308266,40.35,0.77,5,1,1,1,0
TXN_131841,CUST_1054,2026-07-09 23:22:38,Restaurants,Mobile App,0,Domestic,8.38,1,0.063,52.2690417308266,75.29,1.44,23,0,1,1,0
TXN_145217,CUST_1054,2026-07-17 00:28:01,Grocery,Web Browser,0,Domestic,11.66,0,0.013,52.2690417308266,89.48,1.71,0,0,1,1,0
TXN_134741,CUST_1054,2026-07-18 13:46:06,Gas Station,Mobile App,0,Domestic,29.02,0,0.115,52.2690417308266,81.46,1.56,13,0,1,1,0
TXN_148488,CUST_1054,2026-07-19 11:03:53,Gas Station,Web Browser,0,Domestic,1.99,0,0.257,52.2690417308266,23.88,0.46,11,0,1,2,0
TXN_109893,CUST_1054,2026-07-19 23:38:13,Online Retail,Web Browser,0,Domestic,8.52,2,0.099,52.2690417308266,16.53,0.32,23,0,1,2,0
TXN_116144,CUST_1054,2026-07-21 13:24:43,Gas Station,Mobile App,0,Foreign Standard,667.31,0,0.081,52.2690417308266,108.68,2.08,13,0,1,1,0
TXN_116023,CUST_1054,2026-07-22 15:53:37,Grocery,Mobile App,0,Domestic,3.27,0,0.08,52.2690417308266,99.33,1.9,15,0,1,1,0
TXN_102552,CUST_1054,2026-07-22 16:00:00,Grocery,Mobile App,0,Foreign High Risk,2600.99,0,0.109,52.2690417308266,60.3,1.15,16,0,2,2,1
TXN_122112,CUST_1054,2026-07-24 06:28:56,Electronics,Mobile App,0,Domestic,2.55,1,0.057,52.2690417308266,47.28,0.9,6,0,1,1,0
TXN_109999,CUST_1054,2026-07-25 11:26:40,Gas Station,Mobile App,0,Domestic,1.92,0,0.002,52.2690417308266,77.68,1.49,11,0,1,1,0
TXN_149339,CUST_1054,2026-07-25 11:43:43,Travel & Flights,POS Terminal,1,Domestic,7.9,0,0.135,52.2690417308266,12.63,0.24,11,0,2,2,0
TXN_125814,CUST_1054,2026-07-26 14:55:05,Electronics,Web Browser,0,Domestic,23.9,0,0.053,52.2690417308266,89.64,1.71,14,0,1,1,0
TXN_141863,CUST_1054,2026-07-27 07:04:11,Money Transfer,Web Browser,0,Domestic,7.55,0,0.078,52.2690417308266,43.84,0.84,7,0,1,2,0
TXN_142983,CUST_1054,2026-07-28 01:44:15,Grocery,Mobile App,0,Foreign Standard,512.89,0,0.0,52.2690417308266,82.75,1.58,1,1,1,2,0
TXN_122299,CUST_1054,2026-07-30 22:49:44,Restaurants,Mobile App,0,Domestic,1.95,0,0.047,52.2690417308266,29.58,0.57,22,0,1,1,0
TXN_106300,CUST_1055,2026-07-03 11:57:13,Crypto Exchange,POS Terminal,1,Foreign Standard,876.21,0,0.132,32.130858993055185,65.72,2.05,11,0,1,1,0
TXN_108216,CUST_1055,2026-07-03 19:36:37,Online Retail,Web Browser,0,Domestic,27.48,0,0.086,32.130858993055185,18.04,0.56,19,0,1,2,0
TXN_111682,CUST_1055,2026-07-04 12:38:18,Electronics,Web Browser,0,Foreign Standard,1015.48,0,0.132,32.130858993055185,48.02,1.49,12,0,1,2,0
TXN_117728,CUST_1055,2026-07-09 21:33:51,Grocery,Mobile App,0,Foreign High Risk,2689.05,0,0.052,32.130858993055185,17.94,0.56,21,0,1,1,1
TXN_127080,CUST_1055,2026-07-10 05:44:49,Gas Station,Mobile App,0,Domestic,3.24,1,0.182,32.130858993055185,63.86,1.99,5,1,1,2,0
TXN_112038,CUST_1055,2026-07-12 22:50:59,Grocery,Web Browser,0,Domestic,103.21,0,0.145,32.130858993055185,38.5,1.2,22,0,1,1,0
TXN_105342,CUST_1055,2026-07-13 03:00:49,Grocery,Mobile App,0,Foreign Standard,930.28,0,0.107,32.130858993055185,26.72,0.83,3,1,1,2,0
TXN_148102,CUST_1055,2026-07-17 02:20:27,Grocery,Web Browser,0,Domestic,12.21,0,0.048,32.130858993055185,52.33,1.63,2,1,1,1,0
TXN_119507,CUST_1055,2026-07-19 13:05:18,Online Retail,Mobile App,0,Domestic,8.65,0,0.021,32.130858993055185,24.56,0.76,13,0,1,1,0
TXN_103913,CUST_1055,2026-07-19 23:00:43,Grocery,Mobile App,0,Domestic,31.81,1,0.24,32.130858993055185,37.07,1.15,23,0,1,2,0
TXN_145269,CUST_1055,2026-07-22 12:55:35,Grocery,Mobile App,0,Domestic,12.47,1,0.115,32.130858993055185,20.09,0.63,12,0,1,1,0
TXN_115460,CUST_1055,2026-07-23 21:45:38,Grocery,ATM,1,Domestic,16.34,0,0.078,32.130858993055185,33.88,1.05,21,0,1,1,0
TXN_149412,CUST_1055,2026-07-23 22:02:09,Crypto Exchange,Mobile App,0,Foreign Standard,341.87,0,0.008,32.130858993055185,80.19,2.5,22,0,2,2,0
TXN_104766,CUST_1055,2026-07-24 05:46:09,Grocery,Web Browser,0,Domestic,19.18,1,0.245,32.130858993055185,37.23,1.16,5,1,1,3,0
TXN_146963,CUST_1055,2026-07-26 22:09:38,Gambling,POS Terminal,1,Domestic,26.98,0,0.03,32.130858993055185,28.63,0.89,22,0,1,1,0
TXN_111615,CUST_1055,2026-07-29 10:41:50,Electronics,Mobile App,0,Domestic,1.59,0,0.028,32.130858993055185,23.53,0.73,10,0,1,1,0
TXN_123594,CUST_1055,2026-07-29 14:08:00,Grocery,Mobile App,0,Domestic,47.64,0,0.085,32.130858993055185,24.87,0.77,14,0,1,2,0
TXN_103181,CUST_1056,2026-07-02 02:33:40,Gas Station,Mobile App,0,Domestic,3.37,2,0.3,29.875118573676946,26.2,0.88,2,1,1,1,0
TXN_123819,CUST_1056,2026-07-03 01:13:23,Gas Station,POS Terminal,1,Domestic,15.52,0,0.025,29.875118573676946,26.91,0.9,1,1,1,2,0
TXN_126110,CUST_1056,2026-07-04 00:23:13,Restaurants,Mobile App,0,Domestic,0.41,0,0.011,29.875118573676946,28.23,0.94,0,0,1,2,0
TXN_133621,CUST_1056,2026-07-08 12:28:35,Grocery,Web Browser,0,Domestic,1.19,0,0.156,29.875118573676946,14.61,0.49,12,0,1,1,0
TXN_114600,CUST_1056,2026-07-10 14:20:56,Grocery,Mobile App,0,Domestic,5.36,0,0.121,29.875118573676946,26.0,0.87,14,0,1,1,0
TXN_112565,CUST_1056,2026-07-12 09:36:56,Online Retail,Web Browser,0,Domestic,1.36,1,0.47,29.875118573676946,13.72,0.46,9,0,1,1,0
TXN_115666,CUST_1056,2026-07-13 15:34:11,Gas Station,POS Terminal,1,Domestic,51.43,0,0.052,29.875118573676946,47.32,1.58,15,0,1,1,0
TXN_120225,CUST_1056,2026-07-14 08:24:40,Travel & Flights,Mobile App,0,Domestic,12.68,0,0.195,29.875118573676946,24.17,0.81,8,0,1,2,0
TXN_116855,CUST_1056,2026-07-14 10:29:02,Grocery,Mobile App,0,Domestic,18.46,0,0.097,29.875118573676946,21.51,0.72,10,0,1,3,0
TXN_114345,CUST_1056,2026-07-17 18:31:44,Grocery,Mobile App,0,Domestic,17.11,0,0.001,29.875118573676946,24.61,0.82,18,0,1,1,0
TXN_122250,CUST_1056,2026-07-19 11:41:44,Electronics,POS Terminal,1,Domestic,15.18,0,0.003,29.875118573676946,16.99,0.57,11,0,1,1,0
TXN_119139,CUST_1056,2026-07-19 16:45:44,Travel & Flights,POS Terminal,1,Domestic,0.79,0,0.067,29.875118573676946,54.45,1.82,16,0,1,2,0
TXN_112028,CUST_1056,2026-07-24 03:56:08,Restaurants,Web Browser,0,Domestic,5.56,0,0.083,29.875118573676946,27.2,0.91,3,1,1,1,0
TXN_121705,CUST_1056,2026-07-24 20:13:11,Online Retail,Mobile App,0,Foreign Standard,958.78,0,0.065,29.875118573676946,64.54,2.16,20,0,1,2,0
TXN_108155,CUST_1056,2026-07-25 23:10:05,Luxury Goods,Mobile App,0,Domestic,6.16,0,0.131,29.875118573676946,17.92,0.6,23,0,1,1,0
TXN_131175,CUST_1056,2026-07-27 05:44:10,Restaurants,Web Browser,0,Domestic,74.2,0,0.057,29.875118573676946,27.97,0.94,5,1,1,1,0
TXN_124853,CUST_1056,2026-07-28 05:58:25,Electronics,Web Browser,0,Foreign Standard,221.02,0,0.088,29.875118573676946,49.31,1.65,5,1,1,1,0
TXN_105935,CUST_1056,2026-07-30 02:25:55,Restaurants,Web Browser,0,Domestic,5.37,0,0.014,29.875118573676946,20.67,0.69,2,1,1,1,0
TXN_121595,CUST_1056,2026-07-30 12:52:46,Online Retail,ATM,1,Domestic,4.85,1,0.007,29.875118573676946,42.93,1.44,12,0,1,2,0
TXN_110743,CUST_1057,2026-07-01 05:35:10,Grocery,Mobile App,0,Domestic,16.3,0,0.113,44.02103365926187,56.52,1.28,5,1,1,1,0
TXN_133132,CUST_1057,2026-07-05 18:06:22,Grocery,Mobile App,0,Domestic,21.87,0,0.013,44.02103365926187,57.79,1.31,18,0,1,1,0
TXN_149747,CUST_1057,2026-07-06 00:49:08,Gambling,POS Terminal,1,Domestic,6.0,0,0.114,44.02103365926187,60.11,1.37,0,0,1,2,0
TXN_129960,CUST_1057,2026-07-07 04:20:58,Grocery,Mobile App,0,Domestic,19.81,0,0.061,44.02103365926187,41.24,0.94,4,1,1,1,0
TXN_120664,CUST_1057,2026-07-08 02:30:39,Gas Station,Web Browser,0,Foreign Standard,710.18,0,0.031,44.02103365926187,81.61,1.85,2,1,1,2,0
TXN_124655,CUST_1057,2026-07-08 11:17:06,Electronics,Mobile App,0,Domestic,0.14,0,0.0,44.02103365926187,29.79,0.68,11,0,1,2,0
TXN_144710,CUST_1057,2026-07-14 05:20:49,Restaurants,POS Terminal,1,Domestic,20.28,0,0.015,44.02103365926187,60.9,1.38,5,1,1,1,0
TXN_138954,CUST_1057,2026-07-15 19:31:24,Electronics,POS Terminal,1,Domestic,14.49,0,0.012,44.02103365926187,16.8,0.38,19,0,1,1,0
TXN_118378,CUST_1057,2026-07-16 11:09:39,Travel & Flights,Mobile App,0,Domestic,4.35,0,0.215,44.02103365926187,71.27,1.62,11,0,1,2,0
TXN_137133,CUST_1057,2026-07-16 11:20:32,Restaurants,Mobile App,0,Domestic,86.31,0,0.021,44.02103365926187,27.98,0.64,11,0,2,3,0
TXN_127990,CUST_1057,2026-07-21 17:28:07,Online Retail,Web Browser,0,Domestic,8.14,0,0.139,44.02103365926187,34.61,0.79,17,0,1,1,0
TXN_133030,CUST_1057,2026-07-21 22:00:37,Grocery,Mobile App,0,Domestic,29.07,0,0.003,44.02103365926187,40.8,0.93,22,0,1,2,0
TXN_142070,CUST_1057,2026-07-22 17:40:08,Gambling,POS Terminal,1,Foreign Standard,414.75,0,0.03,44.02103365926187,42.98,0.98,17,0,1,2,0
TXN_125674,CUST_1057,2026-07-23 17:26:27,Online Retail,Mobile App,0,Domestic,2.15,0,0.003,44.02103365926187,16.44,0.37,17,0,1,2,0
TXN_118050,CUST_1057,2026-07-24 10:14:24,Gas Station,Mobile App,0,Domestic,36.44,0,0.066,44.02103365926187,112.17,2.55,10,0,1,2,0
TXN_141900,CUST_1057,2026-07-24 14:01:15,Restaurants,POS Terminal,1,Domestic,30.28,0,0.379,44.02103365926187,35.26,0.8,14,0,1,3,0
TXN_123368,CUST_1057,2026-07-25 04:53:40,Restaurants,Mobile App,0,Domestic,9.23,0,0.013,44.02103365926187,42.17,0.96,4,1,1,3,0
TXN_105367,CUST_1057,2026-07-27 01:31:42,Electronics,Mobile App,0,Foreign High Risk,1369.28,0,0.358,44.02103365926187,42.04,0.95,1,1,1,1,1
TXN_121607,CUST_1057,2026-07-28 13:29:20,Gas Station,Web Browser,0,Domestic,10.33,0,0.05,44.02103365926187,76.17,1.73,13,0,1,1,0
TXN_118160,CUST_1057,2026-07-30 20:58:21,Restaurants,Web Browser,0,Domestic,12.56,0,0.115,44.02103365926187,83.56,1.9,20,0,1,1,0
TXN_114574,CUST_1058,2026-07-02 02:44:38,Restaurants,Mobile App,0,Domestic,8.44,0,0.062,90.34515687445557,74.07,0.82,2,1,1,1,0
TXN_118879,CUST_1058,2026-07-02 05:49:23,Grocery,POS Terminal,1,Domestic,24.04,0,0.092,90.34515687445557,127.92,1.42,5,1,1,2,0
TXN_107342,CUST_1058,2026-07-03 04:26:49,Online Retail,Web Browser,0,Domestic,3.64,0,0.38,90.34515687445557,162.19,1.8,4,1,1,2,0
TXN_119546,CUST_1058,2026-07-05 06:40:50,Online Retail,Web Browser,0,Domestic,10.81,0,0.001,90.34515687445557,35.34,0.39,6,0,1,1,0
TXN_132075,CUST_1058,2026-07-05 13:11:25,Gas Station,POS Terminal,1,Domestic,2.79,0,0.028,90.34515687445557,73.18,0.81,13,0,1,2,0
TXN_127333,CUST_1058,2026-07-05 21:06:01,Gas Station,Mobile App,0,Domestic,32.44,0,0.015,90.34515687445557,72.99,0.81,21,0,1,3,0
TXN_110119,CUST_1058,2026-07-06 15:40:42,Restaurants,Web Browser,0,Foreign High Risk,2101.68,2,0.063,90.34515687445557,121.25,1.34,15,0,1,2,1
TXN_106074,CUST_1058,2026-07-07 10:08:38,Crypto Exchange,ATM,1,Domestic,8.89,1,0.277,90.34515687445557,125.56,1.39,10,0,1,2,0
TXN_132533,CUST_1058,2026-07-08 18:36:25,Restaurants,Mobile App,0,Domestic,12.8,0,0.0,90.34515687445557,226.79,2.51,18,0,1,1,0
TXN_136282,CUST_1058,2026-07-10 04:01:52,Gas Station,Mobile App,0,Domestic,16.1,0,0.031,90.34515687445557,86.65,0.96,4,1,1,1,0
TXN_128834,CUST_1058,2026-07-11 12:44:30,Travel & Flights,Web Browser,0,Domestic,0.17,0,0.013,90.34515687445557,185.21,2.05,12,0,1,1,0
TXN_111952,CUST_1058,2026-07-15 00:42:27,Electronics,Web Browser,0,Domestic,4.35,0,0.076,90.34515687445557,220.83,2.44,0,0,1,1,0
TXN_116972,CUST_1058,2026-07-16 03:23:05,Grocery,Web Browser,0,Domestic,32.36,0,0.052,90.34515687445557,16.64,0.18,3,1,1,1,1
TXN_106140,CUST_1058,2026-07-16 10:00:59,Restaurants,Web Browser,0,Domestic,24.55,0,0.067,90.34515687445557,77.68,0.86,10,0,1,2,0
TXN_103331,CUST_1058,2026-07-18 15:12:01,Money Transfer,ATM,1,Domestic,10.76,0,0.197,90.34515687445557,108.74,1.2,15,0,1,1,0
TXN_128004,CUST_1058,2026-07-20 10:30:15,Travel & Flights,Mobile App,0,Domestic,19.17,0,0.003,90.34515687445557,161.16,1.78,10,0,1,1,0
TXN_120700,CUST_1058,2026-07-22 06:02:15,Gas Station,Web Browser,0,Domestic,12.77,0,0.0,90.34515687445557,89.96,1.0,6,0,1,1,0
TXN_133509,CUST_1058,2026-07-22 09:42:17,Gas Station,Web Browser,0,Domestic,33.96,0,0.088,90.34515687445557,132.59,1.47,9,0,1,2,0
TXN_110226,CUST_1058,2026-07-22 14:59:23,Gambling,Web Browser,0,Domestic,8.29,0,0.316,90.34515687445557,71.54,0.79,14,0,1,3,0
TXN_106871,CUST_1058,2026-07-23 21:36:01,Grocery,Mobile App,0,Domestic,4.66,0,0.069,90.34515687445557,79.56,0.88,21,0,1,1,0
TXN_149435,CUST_1058,2026-07-24 23:56:54,Online Retail,POS Terminal,1,Domestic,8.38,0,0.001,90.34515687445557,80.48,0.89,23,0,1,1,0
TXN_103998,CUST_1058,2026-07-25 04:55:34,Online Retail,POS Terminal,1,Domestic,0.28,0,0.12,90.34515687445557,111.28,1.23,4,1,1,2,0
TXN_109972,CUST_1058,2026-07-27 04:26:57,Grocery,POS Terminal,1,Domestic,7.79,0,0.011,90.34515687445557,116.9,1.29,4,1,1,1,0
TXN_118224,CUST_1059,2026-07-02 13:25:29,Gas Station,Web Browser,0,Domestic,1.22,1,0.036,61.939623295172154,55.81,0.9,13,0,1,1,0
TXN_115957,CUST_1059,2026-07-03 18:26:00,Online Retail,Mobile App,0,Foreign High Risk,746.22,0,0.04,61.939623295172154,85.4,1.38,18,0,1,1,1
TXN_106684,CUST_1059,2026-07-05 11:17:31,Travel & Flights,Mobile App,0,Domestic,3.25,1,0.034,61.939623295172154,44.23,0.71,11,0,1,1,0
TXN_105928,CUST_1059,2026-07-05 15:18:24,Online Retail,POS Terminal,1,Domestic,16.19,3,0.0,61.939623295172154,57.4,0.93,15,0,1,2,0
TXN_132702,CUST_1059,2026-07-09 11:05:16,Restaurants,ATM,1,Domestic,8.27,0,0.001,61.939623295172154,33.01,0.53,11,0,1,1,0
TXN_128046,CUST_1059,2026-07-11 08:33:14,Restaurants,Mobile App,0,Domestic,25.1,0,0.002,61.939623295172154,39.15,0.63,8,0,1,1,0
TXN_119289,CUST_1059,2026-07-11 13:14:35,Online Retail,Web Browser,0,Domestic,6.11,0,0.065,61.939623295172154,70.5,1.14,13,0,1,2,0
TXN_122782,CUST_1059,2026-07-16 00:44:16,Grocery,Web Browser,0,Foreign Standard,179.35,0,0.024,61.939623295172154,96.08,1.55,0,0,1,1,0
TXN_145338,CUST_1059,2026-07-17 04:44:54,Grocery,Mobile App,0,Domestic,14.76,0,0.086,61.939623295172154,59.59,0.96,4,1,1,1,0
TXN_137537,CUST_1059,2026-07-17 19:18:44,Electronics,POS Terminal,1,Domestic,16.77,0,0.001,61.939623295172154,27.24,0.44,19,0,1,2,0
TXN_120576,CUST_1059,2026-07-18 06:18:00,Travel & Flights,POS Terminal,1,Domestic,4.09,0,0.31,61.939623295172154,58.7,0.95,6,0,1,2,0
TXN_109957,CUST_1059,2026-07-18 23:19:58,Restaurants,Mobile App,0,Domestic,8.05,0,0.08,61.939623295172154,117.98,1.9,23,0,1,2,0
TXN_115323,CUST_1059,2026-07-19 16:43:31,Luxury Goods,Web Browser,0,Domestic,11.92,0,0.003,61.939623295172154,106.89,1.73,16,0,1,2,0
TXN_138335,CUST_1059,2026-07-23 10:24:09,Restaurants,Web Browser,0,Domestic,4.78,0,0.033,61.939623295172154,53.02,0.86,10,0,1,1,0
TXN_125124,CUST_1059,2026-07-26 13:58:19,Gas Station,POS Terminal,1,Domestic,2.72,0,0.121,61.939623295172154,73.68,1.19,13,0,1,1,0
TXN_101647,CUST_1059,2026-07-28 08:29:29,Gas Station,Mobile App,0,Domestic,24.29,1,0.095,61.939623295172154,36.58,0.59,8,0,1,1,0
TXN_128640,CUST_1059,2026-07-30 02:22:28,Online Retail,Mobile App,0,Domestic,22.95,0,0.076,61.939623295172154,77.23,1.25,2,1,1,1,0
TXN_146088,CUST_1059,2026-07-30 06:07:28,Restaurants,Mobile App,0,Domestic,6.98,0,0.012,61.939623295172154,62.81,1.01,6,0,1,2,0
TXN_128447,CUST_1059,2026-07-30 08:02:40,Electronics,POS Terminal,1,Domestic,25.25,0,0.04,61.939623295172154,47.28,0.76,8,0,1,3,0
TXN_114595,CUST_1059,2026-07-30 12:14:27,Restaurants,Mobile App,0,Domestic,9.67,1,0.001,61.939623295172154,43.22,0.7,12,0,1,4,0
TXN_136562,CUST_1059,2026-07-30 18:52:25,Electronics,Mobile App,0,Domestic,14.37,0,0.108,61.939623295172154,40.38,0.65,18,0,1,5,0
TXN_121622,CUST_1059,2026-07-30 20:43:59,Restaurants,POS Terminal,1,Domestic,5.67,0,0.199,61.939623295172154,118.09,1.91,20,0,1,6,0
TXN_118191,CUST_1060,2026-07-01 06:14:02,Online Retail,Mobile App,0,Domestic,0.45,0,0.033,35.788671355643146,50.27,1.4,6,0,1,1,0
TXN_147139,CUST_1060,2026-07-04 04:22:43,Grocery,Mobile App,0,Foreign Standard,782.47,0,0.016,35.788671355643146,17.89,0.5,4,1,1,1,0
TXN_128567,CUST_1060,2026-07-07 18:41:23,Restaurants,POS Terminal,1,Domestic,6.72,0,0.129,35.788671355643146,35.42,0.99,18,0,1,1,0
TXN_108854,CUST_1060,2026-07-07 19:17:09,Grocery,Mobile App,0,Domestic,0.33,0,0.415,35.788671355643146,32.35,0.9,19,0,2,2,0
TXN_111290,CUST_1060,2026-07-10 01:14:39,Grocery,Web Browser,0,Domestic,23.31,0,0.075,35.788671355643146,71.33,1.99,1,1,1,1,0
TXN_130557,CUST_1060,2026-07-10 18:48:17,Online Retail,Mobile App,0,Domestic,5.93,0,0.001,35.788671355643146,64.69,1.81,18,0,1,2,0
TXN_149523,CUST_1060,2026-07-10 23:47:36,Gambling,Web Browser,0,Domestic,6.79,1,0.001,35.788671355643146,33.97,0.95,23,0,1,3,0
